date,time,DOY,SWin,SWout,LWin,LWout,Rr,Rn,Ta,RH,Tc,PPFD,PPFDr,SHF_1_1_1,SHF_1_1_2,Ts,SWC_1_5_1,SWC_2_5_1,SWC_1_4_1,SWC_2_4_1,SWC_1_3_1,SWC_2_3_1,SWC_1_2_1,SWC_2_2_1,SWC_1_1_1,SWC_2_1_1,Ts_1_5_1,Ts_2_5_1,Ts_1_4_1,Ts_2_4_1,Ts_1_3_1,Ts_2_3_1,Ts_1_2_1,Ts_2_2_1,Ts_1_1_1,Ts_2_1_1,SWC_3_1_1,Ts_3_1_1,SWC_3_2_1,Ts_3_2_1,SWC_3_3_1,Ts_3_3_1,SWC_3_4_1,Ts_3_4_1,SWC_3_5_1,Ts_3_5_1,SWC_3_6_1,Ts_3_6_1,SWC_3_7_1,Ts_3_7_1,SWC_3_8_1,Ts_3_8_1,SWC_3_9_1,Ts_3_9_1,SWC_4_1_1,Ts_4_1_1,SWC_4_2_1,Ts_4_2_1,SWC_4_3_1,Ts_4_3_1,SWC_4_4_1,Ts_4_4_1,SWC_4_5_1,Ts_4_5_1,SWC_4_6_1,Ts_4_6_1,SWC_4_7_1,Ts_4_7_1,SWC_4_8_1,Ts_4_8_1,SWC_4_9_1,Ts_4_9_1,P_rain
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[K],[%],[K],[µmol/m^2/s],[µmol/m^2/s],[W/m^2],[W/m^2],[K],[m^3/m^3],[m^3/m^3],[m^3/m^3],[m^3/m^3],[m^3/m^3],[m^3/m^3],[m^3/m^3],[m^3/m^3],[m^3/m^3],[m^3/m^3],[K],[K],[K],[K],[K],[K],[K],[K],[K],[K],[m^3/m^3],[K],[m^3/m^3],[K],[m^3/m^3],[K],[m^3/m^3],[K],[m^3/m^3],[K],[m^3/m^3],[K],[m^3/m^3],[K],[m^3/m^3],[K],[m^3/m^3],[K],[m^3/m^3],[K],[m^3/m^3],[K],[m^3/m^3],[K],[m^3/m^3],[K],[m^3/m^3],[K],[m^3/m^3],[K],[m^3/m^3],[K],[m^3/m^3],[K],[m^3/m^3],[K],[m]
2022-08-11,10:00,223.4165,718.400,125.400,402.100,460.400,0.172000,534.800,298.890,74.0600,299.490,1272.00,41.9100,13.6900,37.7500,298.367,-9999,-9999,-9999,-9999,-9999,0.424000,0.374000,-9999,-9999,0.216000,-9999,-9999,-9999,-9999,-9999,294.650,294.050,-9999,-9999,295.400,0.510000E-01,297.740,0.520000E-01,294.910,0.330000E-01,294.140,0.176000,294.860,0.233000,295.290,0.191000,295.410,0.220000,295.260,0.296000,294.910,0.395000,294.120,0.00000,297.270,0.116000,294.860,0.150000E-01,294.430,0.119000,295.090,0.229000,295.470,0.288000,295.580,0.305000,295.500,0.407000,295.120,0.473000,294.340,0.00000
2022-08-11,10:30,223.4374,601.400,111.500,406.200,457.400,0.178000,438.700,298.870,74.2100,298.990,1038.00,35.8700,16.3900,42.7400,298.083,-9999,-9999,-9999,-9999,-9999,0.416000,0.374000,-9999,0.317000,0.217000,-9999,-9999,-9999,-9999,-9999,294.650,294.280,-9999,-9999,295.950,0.540000E-01,298.430,0.470000E-01,295.530,0.350000E-01,294.310,0.171000,294.830,0.231000,295.230,0.191000,295.380,0.221000,295.260,0.299000,294.910,0.396000,294.120,0.00000,298.120,0.112000,295.410,0.130000E-01,294.510,0.113000,295.060,0.230000,295.440,0.291000,295.550,0.298000,295.500,0.414000,295.120,0.478000,294.340,0.00000
2022-08-11,11:00,223.4582,612.500,113.900,423.800,462.100,0.188000,460.300,299.560,71.1400,299.750,1069.00,35.8500,17.9000,41.7900,299.217,-9999,-9999,-9999,-9999,-9999,0.416000,0.374000,-9999,0.301000,0.215000,-9999,-9999,-9999,-9999,-9999,294.680,294.520,-9999,278.483,296.250,0.510000E-01,298.790,0.480000E-01,295.910,0.360000E-01,294.430,0.170000,294.800,0.227000,295.260,0.193000,295.380,0.221000,295.230,0.308000,294.890,0.393000,294.090,0.00000,298.080,0.114000,295.790,0.120000E-01,294.660,0.110000,295.030,0.235000,295.440,0.301000,295.530,0.299000,295.470,0.411000,295.090,0.473000,294.310,0.00000
2022-08-11,11:30,223.4790,550.700,112.100,432.200,462.200,0.203000,408.600,299.730,71.9900,299.800,938.000,33.1400,19.4100,41.7300,298.798,-9999,-9999,-9999,-9999,-9999,0.418000,0.368000,-9999,0.200000,0.214000,-9999,-9999,-9999,-9999,-9999,294.650,294.650,-9999,278.483,296.580,0.510000E-01,299.470,0.470000E-01,296.450,0.350000E-01,294.600,0.173000,294.830,0.227000,295.200,0.194000,295.380,0.213000,295.230,0.305000,294.890,0.402000,294.090,0.00000,298.270,0.114000,296.060,0.130000E-01,294.800,0.113000,295.060,0.234000,295.380,0.294000,295.530,0.302000,295.470,0.418000,295.090,0.473000,294.310,0.00000
2022-08-11,12:00,223.4999,496.700,102.100,432.200,461.500,0.206000,365.200,299.930,72.5200,299.670,856.000,30.5500,18.4900,38.8000,298.695,-9999,-9999,-9999,-9999,-9999,0.410000,0.369000,-9999,-9999,0.212000,-9999,-9999,-9999,-9999,-9999,294.650,294.850,-9999,-9999,296.820,0.510000E-01,299.640,0.520000E-01,296.750,0.370000E-01,294.770,0.173000,294.860,0.227000,295.170,0.192000,295.320,0.221000,295.200,0.300000,294.890,0.392000,294.120,0.00000,298.340,0.111000,296.300,0.110000E-01,294.940,0.109000,295.060,0.232000,295.350,0.297000,295.500,0.310000,295.440,0.418000,295.090,0.473000,294.310,0.00000
2022-08-11,12:30,223.5207,724.600,143.000,436.700,468.800,0.197000,549.400,300.470,71.8400,300.870,1264.00,41.6300,17.9300,38.2100,299.962,-9999,-9999,-9999,-9999,-9999,0.421000,0.367000,-9999,-9999,0.211000,-9999,-9999,-9999,-9999,-9999,294.750,294.850,-9999,-9999,296.950,0.510000E-01,299.570,0.460000E-01,296.960,0.330000E-01,294.940,0.166000,294.890,0.232000,295.150,0.190000,295.260,0.226000,295.200,0.301000,294.890,0.391000,294.090,0.00000,298.340,0.108000,296.420,0.120000E-01,295.090,0.109000,295.060,0.231000,295.350,0.291000,295.470,0.310000,295.440,0.409000,295.090,0.475000,294.310,0.00000
2022-08-11,13:00,223.5415,797.700,150.200,430.200,470.000,0.189000,607.700,300.660,71.6600,301.030,1442.00,47.0300,18.9400,39.9800,300.266,-9999,-9999,-9999,-9999,-9999,0.411000,0.369000,-9999,-9999,0.210000,-9999,-9999,-9999,-9999,-9999,294.820,295.180,-9999,-9999,297.200,0.510000E-01,300.340,0.390000E-01,297.270,0.290000E-01,295.090,0.167000,294.910,0.231000,295.170,0.190000,295.260,0.226000,295.170,0.302000,294.860,0.394000,294.120,0.00000,298.980,0.109000,296.630,0.100000E-01,295.200,0.114000,295.090,0.229000,295.320,0.298000,295.470,0.301000,295.440,0.423000,295.090,0.464000,294.310,0.00000
2022-08-11,13:30,223.5624,204.600,43.5000,436.200,452.600,0.216000,144.700,299.200,79.2800,297.890,382.800,14.4800,19.9000,37.7300,298.776,-9999,-9999,-9999,-9999,-9999,0.417000,0.370000,-9999,-9999,0.210000,-9999,-9999,-9999,-9999,-9999,294.850,295.280,-9999,-9999,297.480,0.490000E-01,300.990,0.380000E-01,297.580,0.350000E-01,295.260,0.169000,294.940,0.232000,295.150,0.198000,295.260,0.208000,295.170,0.302000,294.890,0.382000,294.120,0.00000,300.100,0.108000,296.930,0.120000E-01,295.350,0.114000,295.150,0.231000,295.320,0.289000,295.440,0.308000,295.410,0.404000,295.090,0.468000,294.310,0.147320E-02
2022-08-11,14:00,223.5832,721.100,153.200,407.700,462.800,0.213000,512.800,299.150,84.3000,300.410,1310.00,45.2300,17.4500,29.2000,299.944,-9999,-9999,-9999,-9999,-9999,0.413000,0.369000,-9999,-9999,0.211000,-9999,-9999,-9999,-9999,-9999,294.850,295.520,-9999,-9999,297.850,0.660000E-01,299.640,0.450000E-01,297.770,0.310000E-01,295.440,0.167000,295.000,0.231000,295.120,0.200000,295.230,0.215000,295.150,0.313000,294.830,0.401000,294.120,0.00000,298.950,0.115000,297.210,0.100000E-01,295.470,0.109000,295.170,0.230000,295.320,0.296000,295.440,0.295000,295.410,0.415000,295.060,0.466000,294.310,0.00000
