date,time,DOY,SWin,SWout,LWin,LWout,Rr,Rn,Ta,RH,Tc,PPFD,PPFDr,SHF_1_1_1,SHF_1_1_2,Ts,SWC_1_5_1,SWC_2_5_1,SWC_1_4_1,SWC_2_4_1,SWC_1_3_1,SWC_2_3_1,SWC_1_2_1,SWC_2_2_1,SWC_1_1_1,SWC_2_1_1,Ts_1_5_1,Ts_2_5_1,Ts_1_4_1,Ts_2_4_1,Ts_1_3_1,Ts_2_3_1,Ts_1_2_1,Ts_2_2_1,Ts_1_1_1,Ts_2_1_1,SWC_3_1_1,Ts_3_1_1,SWC_3_2_1,Ts_3_2_1,SWC_3_3_1,Ts_3_3_1,SWC_3_4_1,Ts_3_4_1,SWC_3_5_1,Ts_3_5_1,SWC_3_6_1,Ts_3_6_1,SWC_3_7_1,Ts_3_7_1,SWC_3_8_1,Ts_3_8_1,SWC_3_9_1,Ts_3_9_1,SWC_4_1_1,Ts_4_1_1,SWC_4_2_1,Ts_4_2_1,SWC_4_3_1,Ts_4_3_1,SWC_4_4_1,Ts_4_4_1,SWC_4_5_1,Ts_4_5_1,SWC_4_6_1,Ts_4_6_1,SWC_4_7_1,Ts_4_7_1,SWC_4_8_1,Ts_4_8_1,SWC_4_9_1,Ts_4_9_1,P_rain
2023-01-11,20:00,11.8332,-1.83600,0.320000E-01,321.900,342.900,-0.560000E-01,-22.8600,-9999,-9999,277.932,0.720000E-01,-3.52800,2.38300,3.50100,276.513,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.850000E-01,278.844,0.500000E-01,279.170,0.438000,278.681,0.408000,278.115,0.376000,277.974,0.417000,278.115,0.203000,278.418,0.440000,278.905,0.462000,279.869,0.920000E-01,278.519,0.147000,278.925,0.269000,278.539,0.424000,278.075,0.342000,277.853,0.379000,278.135,0.470000,278.337,0.508000,278.803,0.446000,279.807,0.00000
2023-01-11,20:30,11.8540,-1.15600,0.490000,321.300,341.100,-0.461000,-21.4700,-9999,-9999,277.502,0.720000E-01,-3.71500,1.54900,2.45400,275.814,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.830000E-01,278.539,0.460000E-01,279.007,0.437000,278.661,0.407000,278.155,0.378000,277.994,0.413000,278.115,0.207000,278.418,0.465000,278.925,0.465000,279.848,0.950000E-01,278.196,0.148000,278.763,0.270000,278.519,0.423000,278.095,0.341000,277.874,0.380000,278.135,0.475000,278.337,0.496000,278.803,0.439000,279.807,0.00000
2023-01-11,21:00,11.8748,-1.34200,0.980000E-01,322.800,341.100,-0.254000,-19.8000,-9999,-9999,277.267,0.720000E-01,-3.81600,0.681000,1.37800,275.582,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.810000E-01,278.196,0.510000E-01,278.824,0.434000,278.641,0.407000,278.176,0.384000,278.035,0.415000,278.135,0.208000,278.418,0.458000,278.925,0.466000,279.869,0.930000E-01,277.834,0.146000,278.560,0.269000,278.499,0.425000,278.135,0.336000,277.914,0.380000,278.155,0.477000,278.357,0.493000,278.803,0.443000,279.787,0.00000
2023-01-11,21:30,11.8956,-0.941000,0.365000,323.600,340.500,-2.24700,-18.1400,-9999,-9999,277.167,0.720000E-01,-3.74600,-0.139000,0.358000,275.564,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.810000E-01,277.934,0.480000E-01,278.641,0.437000,278.621,0.414000,278.216,0.379000,278.055,0.417000,278.155,0.197000,278.438,0.439000,278.925,0.466000,279.869,0.930000E-01,277.593,0.148000,278.378,0.272000,278.479,0.420000,278.155,0.336000,277.934,0.382000,278.155,0.472000,278.357,0.495000,278.803,0.444000,279.807,0.00000
2023-01-11,22:00,11.9165,-1.46500,-0.228000,324.400,340.300,0.930000E-01,-17.1300,-9999,-9999,277.083,0.720000E-01,-4.37100,-0.824000,-0.514000,275.951,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.850000E-01,277.753,0.470000E-01,278.458,0.439000,278.580,0.409000,278.236,0.379000,278.075,0.430000,278.176,0.202000,278.438,0.450000,278.925,0.460000,279.869,0.940000E-01,277.433,0.149000,278.216,0.263000,278.438,0.427000,278.155,0.334000,277.954,0.380000,278.175,0.478000,278.357,0.499000,278.803,0.453000,279.787,0.00000
2023-01-11,22:30,11.9373,-0.534000,0.502000,329.500,341.700,193.100,-13.2700,-9999,-9999,277.564,0.730000E-01,-5.25400,-1.34600,-1.21700,276.369,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.840000E-01,277.633,0.480000E-01,278.317,0.444000,278.560,0.413000,278.256,0.380000,278.095,0.413000,278.196,0.202000,278.458,0.447000,278.925,0.467000,279.869,0.920000E-01,277.333,0.145000,278.095,0.264000,278.418,0.419000,278.176,0.335000,277.974,0.369000,278.196,0.474000,278.357,0.497000,278.824,0.425000,279.787,0.00000
2023-01-11,23:00,11.9581,-0.773000,0.980000E-01,330.000,341.300,-0.178000,-12.1800,-9999,-9999,277.661,0.730000E-01,-4.54300,-1.59100,-1.58800,276.555,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.810000E-01,277.793,0.510000E-01,278.236,0.442000,278.519,0.408000,278.276,0.383000,278.115,0.415000,278.196,0.208000,278.458,0.440000,278.925,0.450000,279.869,0.950000E-01,277.533,0.148000,278.014,0.266000,278.378,0.425000,278.196,0.341000,277.994,0.382000,278.216,0.476000,278.377,0.510000,278.824,0.444000,279.807,0.00000
2023-01-11,23:30,11.9790,-0.564000,-0.280000E-01,333.100,341.000,-0.800000E-02,-8.50000,-9999,-9999,277.809,0.720000E-01,-4.51700,-1.60700,-1.63500,276.974,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.820000E-01,277.874,0.490000E-01,278.196,0.443000,278.479,0.409000,278.276,0.377000,278.155,0.424000,278.216,0.205000,278.458,0.445000,278.925,0.456000,279.869,0.940000E-01,277.633,0.149000,277.974,0.269000,278.337,0.420000,278.196,0.341000,278.014,0.374000,278.216,0.484000,278.378,0.506000,278.824,0.445000,279.807,0.00000
2023-01-12,00:00,12.0000,-0.127000,0.810000E-01,336.500,341.000,0.212000,-4.62800,-9999,-9999,278.081,0.700000E-01,-4.61300,-1.50000,-1.55900,277.328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.830000E-01,277.974,0.480000E-01,278.176,0.441000,278.438,0.407000,278.276,0.379000,278.176,0.421000,278.236,0.198000,278.479,0.464000,278.946,0.462000,279.869,0.970000E-01,277.753,0.148000,277.974,0.270000,278.297,0.419000,278.196,0.336000,278.034,0.374000,278.236,0.479000,278.398,0.492000,278.824,0.441000,279.807,0.00000
2023-01-12,00:30,12.0208,-0.350000E-01,0.276000,337.700,342.500,2.66000,-5.11900,-9999,-9999,278.359,0.710000E-01,-4.74000,-1.21800,-1.34400,277.359,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.800000E-01,278.115,0.480000E-01,278.196,0.431000,278.398,0.409000,278.297,0.379000,278.176,0.418000,278.236,0.199000,278.479,0.450000,278.946,0.460000,279.869,0.950000E-01,277.954,0.145000,277.994,0.264000,278.276,0.420000,278.196,0.335000,278.055,0.373000,278.256,0.471000,278.398,0.498000,278.824,0.433000,279.807,0.00000
2023-01-12,01:00,12.0416,-0.410000E-01,0.338000,340.500,346.900,-1.53500,-6.78300,-9999,-9999,278.988,0.730000E-01,-5.68400,-0.832000,-0.983000,277.828,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.840000E-01,278.276,0.490000E-01,278.216,0.442000,278.378,0.416000,278.276,0.379000,278.196,0.418000,278.256,0.201000,278.499,0.440000,278.946,0.468000,279.869,0.930000E-01,278.155,0.146000,278.035,0.267000,278.256,0.416000,278.196,0.340000,278.055,0.375000,278.256,0.478000,278.418,0.499000,278.824,0.445000,279.807,0.00000
2023-01-12,01:30,12.0624,0.188000,-0.820000E-01,350.500,349.100,1.44500,1.68600,-9999,-9999,279.523,0.720000E-01,-6.19800,-0.344000,-0.393000,278.595,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.800000E-01,278.600,0.490000E-01,278.297,0.436000,278.357,0.409000,278.297,0.378000,278.216,0.411000,278.276,0.209000,278.499,0.446000,278.946,0.457000,279.869,0.890000E-01,278.499,0.146000,278.135,0.266000,278.236,0.419000,278.196,0.345000,278.075,0.378000,278.276,0.466000,278.418,0.492000,278.844,0.437000,279.787,0.00000
2023-01-12,02:00,12.0833,0.230000,0.360000E-01,351.400,352.100,0.159000,-0.448000,-9999,-9999,280.185,0.710000E-01,-6.32100,0.274000,0.333000,278.942,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.820000E-01,278.905,0.480000E-01,278.398,0.437000,278.357,0.416000,278.276,0.380000,278.236,0.418000,278.297,0.203000,278.519,0.452000,278.946,0.459000,279.869,0.920000E-01,278.824,0.144000,278.236,0.269000,278.236,0.416000,278.196,0.342000,278.095,0.370000,278.296,0.475000,278.418,0.496000,278.824,0.439000,279.807,0.00000
2023-01-12,02:30,12.1041,0.721000,-0.191000,351.500,350.900,-0.274000,1.52200,-9999,-9999,280.227,0.690000E-01,-6.00800,1.04300,1.24600,279.075,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.850000E-01,279.396,0.530000E-01,278.539,0.438000,278.337,0.414000,278.297,0.382000,278.236,0.410000,278.297,0.208000,278.519,0.443000,278.946,0.463000,279.848,0.920000E-01,279.314,0.143000,278.378,0.272000,278.236,0.417000,278.196,0.334000,278.095,0.372000,278.297,0.465000,278.438,0.513000,278.844,0.446000,279.807,0.00000
2023-01-12,03:00,12.1249,0.667000,-0.780000E-01,349.900,349.100,-0.126000,1.50700,-9999,-9999,280.048,0.740000E-01,-5.81400,1.84500,2.24500,278.857,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.810000E-01,279.581,0.480000E-01,278.722,0.439000,278.357,0.405000,278.297,0.371000,278.256,0.418000,278.317,0.208000,278.539,0.456000,278.966,0.464000,279.848,0.930000E-01,279.457,0.149000,278.560,0.266000,278.236,0.420000,278.196,0.346000,278.095,0.381000,278.317,0.481000,278.438,0.501000,278.844,0.446000,279.787,0.00000
2023-01-12,03:30,12.1458,0.172000,-0.590000E-01,348.800,348.400,-4.41300,0.688000,-9999,-9999,279.908,0.690000E-01,-6.38400,2.38500,2.90200,278.648,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.830000E-01,279.560,0.500000E-01,278.844,0.438000,278.357,0.408000,278.276,0.376000,278.256,0.422000,278.337,0.200000,278.539,0.447000,278.966,0.456000,279.869,0.900000E-01,279.416,0.146000,278.661,0.261000,278.256,0.417000,278.196,0.344000,278.115,0.372000,278.317,0.481000,278.438,0.499000,278.844,0.440000,279.807,0.00000
2023-01-12,04:00,12.1666,-0.460000E-01,-0.436000,346.600,347.300,18.0100,-0.325000,-9999,-9999,279.685,0.700000E-01,-6.34200,2.65600,3.25100,278.521,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.810000E-01,279.498,0.480000E-01,278.885,0.436000,278.378,0.408000,278.297,0.379000,278.276,0.413000,278.337,0.210000,278.560,0.455000,278.966,0.446000,279.848,0.900000E-01,279.396,0.144000,278.722,0.266000,278.276,0.424000,278.216,0.341000,278.135,0.375000,278.337,0.479000,278.458,0.494000,278.844,0.434000,279.807,0.00000
2023-01-12,04:30,12.1874,-0.276000,-0.437000,344.300,345.900,2.00500,-1.41000,-9999,-9999,279.415,0.710000E-01,-5.64800,2.79000,3.41200,278.290,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.820000E-01,279.437,0.520000E-01,278.925,0.440000,278.398,0.407000,278.297,0.382000,278.276,0.418000,278.357,0.201000,278.560,0.446000,278.966,0.452000,279.869,0.960000E-01,279.314,0.149000,278.763,0.265000,278.317,0.421000,278.216,0.340000,278.135,0.375000,278.337,0.480000,278.458,0.501000,278.844,0.437000,279.787,0.00000
2023-01-12,05:00,12.2082,-0.309000,-0.379000,341.700,344.600,1.29600,-2.74000,-9999,-9999,279.157,0.680000E-01,-5.14800,2.76600,3.36600,278.076,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.820000E-01,279.293,0.470000E-01,278.925,0.433000,278.418,0.407000,278.297,0.378000,278.297,0.416000,278.378,0.205000,278.560,0.443000,278.966,0.460000,279.869,0.910000E-01,279.191,0.146000,278.763,0.263000,278.337,0.417000,278.216,0.336000,278.135,0.377000,278.357,0.480000,278.479,0.492000,278.864,0.445000,279.787,0.00000
2023-01-12,05:30,12.2291,-0.762000,-0.398000,339.700,342.800,0.523000,-3.47000,-9999,-9999,278.795,0.690000E-01,-5.16600,2.61200,3.16300,277.809,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.840000E-01,279.150,0.510000E-01,278.905,0.436000,278.458,0.405000,278.317,0.380000,278.297,0.418000,278.398,0.205000,278.580,0.451000,278.987,0.463000,279.869,0.920000E-01,279.027,0.146000,278.742,0.265000,278.357,0.421000,278.236,0.337000,278.135,0.374000,278.357,0.473000,278.479,0.497000,278.864,0.440000,279.807,0.00000
2023-01-12,06:00,12.2499,-0.410000,-0.109000,338.900,341.300,0.231000,-2.71700,-9999,-9999,278.520,0.690000E-01,-4.71700,2.36100,2.82600,277.604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.830000E-01,278.946,0.470000E-01,278.864,0.446000,278.479,0.414000,278.317,0.380000,278.297,0.421000,278.398,0.204000,278.580,0.455000,278.987,0.460000,279.869,0.940000E-01,278.824,0.147000,278.702,0.268000,278.378,0.426000,278.236,0.344000,278.155,0.376000,278.377,0.479000,278.499,0.502000,278.864,0.438000,279.787,0.00000
2023-01-12,06:30,12.2707,-0.742000,-0.362000,338.000,341.500,0.470000,-3.88600,-9999,-9999,278.524,0.127000,-4.28100,1.99700,2.34100,277.595,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.820000E-01,278.722,0.520000E-01,278.783,0.441000,278.479,0.405000,278.337,0.375000,278.317,0.418000,278.398,0.197000,278.600,0.455000,278.987,0.459000,279.869,0.960000E-01,278.621,0.146000,278.641,0.264000,278.378,0.421000,278.256,0.340000,278.155,0.376000,278.378,0.482000,278.499,0.493000,278.864,0.456000,279.807,0.00000
2023-01-12,07:00,12.2916,0.410000E-01,-1.05600,335.600,339.700,1.76600,-2.91000,-9999,-9999,278.137,2.09200,-3.17800,1.63000,1.86700,277.316,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.810000E-01,278.661,0.480000E-01,278.722,0.439000,278.499,0.417000,278.337,0.385000,278.317,0.416000,278.418,0.205000,278.600,0.449000,278.987,0.451000,279.869,0.930000E-01,278.539,0.146000,278.560,0.265000,278.398,0.417000,278.256,0.340000,278.175,0.377000,278.378,0.481000,278.499,0.488000,278.864,0.442000,279.787,0.00000
2023-01-12,07:30,12.3124,3.98600,-0.429000,332.700,336.800,-0.126000,0.291000,-9999,-9999,277.610,9.72000,-2.49300,1.29000,1.44200,276.932,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.830000E-01,278.438,0.490000E-01,278.661,0.439000,278.499,0.411000,278.357,0.379000,278.337,0.414000,278.418,0.203000,278.621,0.439000,278.987,0.459000,279.869,0.960000E-01,278.317,0.148000,278.519,0.264000,278.398,0.424000,278.276,0.343000,278.176,0.379000,278.398,0.473000,278.519,0.502000,278.885,0.438000,279.807,0.00000
2023-01-12,08:00,12.3332,8.04000,-0.259000,331.800,335.800,-0.330000E-01,4.27200,-9999,-9999,277.403,19.8300,-2.12300,0.812000,0.831000,276.806,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.790000E-01,278.115,0.480000E-01,278.539,0.436000,278.499,0.412000,278.357,0.381000,278.337,0.415000,278.438,0.203000,278.621,0.451000,279.007,0.459000,279.869,0.970000E-01,277.974,0.147000,278.398,0.266000,278.398,0.420000,278.276,0.342000,278.196,0.381000,278.398,0.483000,278.519,0.497000,278.885,0.451000,279.807,0.00000
2023-01-12,08:30,12.3541,15.1300,0.285000,332.000,335.500,0.130000E-01,11.4000,-9999,-9999,277.319,36.2300,-1.10700,0.241000,0.116000,276.765,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.790000E-01,277.914,0.510000E-01,278.418,0.437000,278.479,0.408000,278.378,0.378000,278.357,0.422000,278.438,0.208000,278.621,0.447000,279.007,0.462000,279.869,0.950000E-01,277.793,0.145000,278.276,0.261000,278.398,0.419000,278.297,0.337000,278.196,0.376000,278.418,0.474000,278.519,0.499000,278.885,0.435000,279.787,0.00000
